protein	comparison	logFC	pvalue	qvalue
O75792	ecoli_7-ecoli_2	0.3043299462301289	0.031773419300912736	0.4595275180492069
O75792	ecoli_7-ecoli_3	0.06943439474919012	0.5542568086896114	1
O75818	ecoli_2-ecoli_1	0	1	1
O75818	ecoli_3-ecoli_1	0	1	1
O75818	ecoli_7-ecoli_1	0	1	1
O75818	ecoli_3-ecoli_2	0	1	1
O75818	ecoli_7-ecoli_2	0	1	1
O75818	ecoli_7-ecoli_3	0	1	1
O75821	ecoli_2-ecoli_1	0.015633088844965982	0.7912917873752592	1
O75821	ecoli_3-ecoli_1	-0.07534963210803564	0.22961153592013028	0.6467199290614725
O75821	ecoli_7-ecoli_1	-0.03346527960106162	0.5750837265072488	1
O75821	ecoli_3-ecoli_2	-0.09098272095300161	0.1571161914024064	0.4640642066483952
O75821	ecoli_7-ecoli_2	-0.0490983684460276	0.417740338248714	1
O75821	ecoli_7-ecoli_3	0.04188435250697401	0.4861462900010417	1
O75822	ecoli_2-ecoli_1	0.04735582611063267	0.5652844856710166	1
O75822	ecoli_3-ecoli_1	-0.21710513448990992	0.031226129104222893	0.16832917473976775
O75822	ecoli_7-ecoli_1	-0.05975173656684552	0.47181811811935037	1
O75822	ecoli_3-ecoli_2	-0.2644609606005426	0.014264087704523292	0.08826396811638722
O75822	ecoli_7-ecoli_2	-0.1071075626774782	0.2176610662150987	0.9675984501089854
O75822	ecoli_7-ecoli_3	0.15735339792306438	0.08924660446574646	0.44273948840959415
O75828, P16152	ecoli_2-ecoli_1	0.08631281257447466	0.5803044805899586	1
O75828, P16152	ecoli_3-ecoli_1	-0.17567403385792235	0.27660330472609573	0.7352040417260304
O75828, P16152	ecoli_7-ecoli_1	-0.12071661414809735	0.44420599662121574	1
O75828, P16152	ecoli_3-ecoli_2	-0.261986846432397	0.12188221584779046	0.3900230907129295
O75828, P16152	ecoli_7-ecoli_2	-0.20702942672257202	0.20700297382052632	0.951787672043195
O75828, P16152	ecoli_7-ecoli_3	0.054957419709824984	0.7229713963867126	1
O75830	ecoli_2-ecoli_1	-0.2102106315818833	0.6743939896891187	1
O75830	ecoli_3-ecoli_1	0.9572876773079468	0.08777693005485844	0.33186488563742433
O75830	ecoli_7-ecoli_1	0.22040435611693304	0.6597977387001557	1
O75830	ecoli_3-ecoli_2	1.1674983088898303	0.046622598697005434	0.19847387317278026
O75830	ecoli_7-ecoli_2	0.43061498769881634	0.39964730401697984	1
O75830	ecoli_7-ecoli_3	-0.7368833211910139	0.1697826724385172	0.646037456990629
O75832	ecoli_2-ecoli_1	0	1	1
O75832	ecoli_3-ecoli_1	0	1	1
O75832	ecoli_7-ecoli_1	0	1	1
O75832	ecoli_3-ecoli_2	0	1	1
O75832	ecoli_7-ecoli_2	0	1	1
O75832	ecoli_7-ecoli_3	0	1	1
O75844	ecoli_2-ecoli_1	0	1	1
O75844	ecoli_3-ecoli_1	0	1	1
O75844	ecoli_7-ecoli_1	0	1	1
O75844	ecoli_3-ecoli_2	0	1	1
O75844	ecoli_7-ecoli_2	0	1	1
O75844	ecoli_7-ecoli_3	0	1	1
O75874	ecoli_2-ecoli_1	-0.08545639810021943	0.25234866660153843	1
O75874	ecoli_3-ecoli_1	-0.16843832001817963	0.04527875176431586	0.21237439635061955
O75874	ecoli_7-ecoli_1	-0.10524780240813326	0.16916319958515122	1
O75874	ecoli_3-ecoli_2	-0.0829819219179602	0.26496139923545325	0.6679949738744122
O75874	ecoli_7-ecoli_2	-0.019791404307913832	0.7800535660688486	1
O75874	ecoli_7-ecoli_3	0.06319051761004636	0.3860549854191254	1
O75880	ecoli_2-ecoli_1	8.237007849753001e-20	0.9999999998423394	1
O75880	ecoli_3-ecoli_1	1.415358658724815e-19	0.999999999729093	1
O75880	ecoli_7-ecoli_1	7.434621516710283e-19	0.999999998576975	1
O75880	ecoli_3-ecoli_2	5.916578737495148e-20	0.9999999998867537	1
O75880	ecoli_7-ecoli_2	6.610920731734984e-19	0.9999999987346355	1
O75880	ecoli_7-ecoli_3	6.019262857985469e-19	0.9999999988478819	1
O75891, Q3SY69	ecoli_2-ecoli_1	0.016621643248836852	0.7796103696449862	1
O75891, Q3SY69	ecoli_3-ecoli_1	0.08980075891170991	0.16205867561905124	0.5131858061269956
O75891, Q3SY69	ecoli_7-ecoli_1	0.06379054230671974	0.3024326534070383	1
O75891, Q3SY69	ecoli_3-ecoli_2	0.07317911566287305	0.24273045390393871	0.6303956136171858
O75891, Q3SY69	ecoli_7-ecoli_2	0.04716889905788288	0.4370492139037677	1
O75891, Q3SY69	ecoli_7-ecoli_3	-0.02601021660499017	0.6629114552165729	1
O75909	ecoli_2-ecoli_1	0	1	1
O75909	ecoli_3-ecoli_1	0	1	1
O75909	ecoli_7-ecoli_1	0	1	1
O75909	ecoli_3-ecoli_2	0	1	1
O75909	ecoli_7-ecoli_2	0	1	1
O75909	ecoli_7-ecoli_3	0	1	1
O75912	ecoli_2-ecoli_1	0.18266409600090408	0.16896617064557432	1
O75912	ecoli_3-ecoli_1	-0.46453283504202914	0.007545107473982371	0.06547079912079852
O75912	ecoli_7-ecoli_1	-0.1163620850687402	0.35718207804065766	1
O75912	ecoli_3-ecoli_2	-0.6471969310429332	0.0015456309040162023	0.01972771068373956
O75912	ecoli_7-ecoli_2	-0.2990261810696443	0.04333501851199033	0.5148813055500793
O75912	ecoli_7-ecoli_3	0.3481707499732889	0.025004654859816667	0.20450072918137854
O75915	ecoli_2-ecoli_1	-3.8902314612467323e-19	0.9999999997515188	1
O75915	ecoli_3-ecoli_1	-9.191484636308408e-18	0.9999999941291113	1
O75915	ecoli_7-ecoli_1	-6.449151296795744e-18	0.9999999958807254	1
O75915	ecoli_3-ecoli_2	-8.802461490183736e-18	0.9999999943775926	1
O75915	ecoli_7-ecoli_2	-6.060128150671071e-18	0.9999999961292066	1
O75915	ecoli_7-ecoli_3	2.7423333395126647e-18	0.9999999982483859	1
O75934	ecoli_2-ecoli_1	0.05281483294021594	0.4076035471427416	1
O75934	ecoli_3-ecoli_1	-0.03420501063725965	0.5859678475853143	1
O75934	ecoli_7-ecoli_1	-0.04468314743040605	0.480265905311795	1
O75934	ecoli_3-ecoli_2	-0.08701984357747558	0.1905759844233516	0.5327845321290452
O75934	ecoli_7-ecoli_2	-0.09749798037062199	0.1486892190392981	0.8165899620054959
O75934	ecoli_7-ecoli_3	-0.010478136793146402	0.8660863013277363	1
O75937	ecoli_2-ecoli_1	0	1	1
O75937	ecoli_3-ecoli_1	0	1	1
O75937	ecoli_7-ecoli_1	0	1	1
O75937	ecoli_3-ecoli_2	0	1	1
O75937	ecoli_7-ecoli_2	0	1	1
O75937	ecoli_7-ecoli_3	0	1	1
O75940	ecoli_2-ecoli_1	7.419043442074666e-15	0.9999997470233686	1
O75940	ecoli_3-ecoli_1	7.799602595166524e-17	0.9999999973404696	1
O75940	ecoli_7-ecoli_1	8.020602845169732e-16	0.9999999726511226	1
O75940	ecoli_3-ecoli_2	-7.341047416123002e-15	0.9999997496828991	1
O75940	ecoli_7-ecoli_2	-6.616983157557693e-15	0.999999774372246	1
O75940	ecoli_7-ecoli_3	7.240642585653079e-16	0.9999999753106531	1
O75947	ecoli_2-ecoli_1	7.94274944408646e-23	0.999999999999418	1
O75947	ecoli_3-ecoli_1	-4.275530646857875e-20	0.9999999996866968	1
O75947	ecoli_7-ecoli_1	-1.569219595769679e-20	0.9999999998850104	1
O75947	ecoli_3-ecoli_2	-4.283473396301961e-20	0.9999999996861149	1
O75947	ecoli_7-ecoli_2	-1.5771623452137656e-20	0.9999999998844284	1
O75947	ecoli_7-ecoli_3	2.7063110510881958e-20	0.9999999998016864	1
O75955	ecoli_2-ecoli_1	9.518251816948757e-18	0.9999999966556383	1
O75955	ecoli_3-ecoli_1	-8.315358374047011e-18	0.9999999970782907	1
O75955	ecoli_7-ecoli_1	-2.435290603945377e-17	0.9999999914432895	1
O75955	ecoli_3-ecoli_2	-1.783361019099577e-17	0.999999993733929	1
O75955	ecoli_7-ecoli_2	-3.387115785640253e-17	0.9999999880989279	1
O75955	ecoli_7-ecoli_3	-1.603754766540676e-17	0.9999999943649989	1
O75964	ecoli_2-ecoli_1	0	1	1
O75964	ecoli_3-ecoli_1	0	1	1
O75964	ecoli_7-ecoli_1	0	1	1
O75964	ecoli_3-ecoli_2	0	1	1
O75964	ecoli_7-ecoli_2	0	1	1
O75964	ecoli_7-ecoli_3	0	1	1
O75976	ecoli_2-ecoli_1	-0.2043575492565149	0.07033688597137058	1
O75976	ecoli_3-ecoli_1	-0.3150952860038484	0.014388656883116994	0.09895511880965736
O75976	ecoli_7-ecoli_1	-0.21700268657231894	0.05825052434597087	1
O75976	ecoli_3-ecoli_2	-0.11073773674733352	0.28027440753387506	0.6960251362260312
O75976	ecoli_7-ecoli_2	-0.012645137315804033	0.8968472803508407	1
O75976	ecoli_7-ecoli_3	0.09809259943152948	0.3339005523089478	0.9818031957217914
O76003	ecoli_2-ecoli_1	0.011424573117541028	0.7513979198585357	1
O76003	ecoli_3-ecoli_1	-0.0019521478743499989	0.9566974458481392	1
O76003	ecoli_7-ecoli_1	-0.006610807876069587	0.8542494176637722	1
O76003	ecoli_3-ecoli_2	-0.013376720991891026	0.7110124569308346	1
O76003	ecoli_7-ecoli_2	-0.018035380993610614	0.6186348992996604	1
O76003	ecoli_7-ecoli_3	-0.004658660001719588	0.8969440424534091	1
O76013, O76014, O76015, P02533, P05783, P08727, P08779, P13645, P13646, P19012, Q04695, Q14525, Q14532, Q15323, Q2M2I5, Q7Z3Y7, Q92764	ecoli_2-ecoli_1	-0.08752538645612307	0.2515762976188022	1
O76013, O76014, O76015, P02533, P05783, P08727, P08779, P13645, P13646, P19012, Q04695, Q14525, Q14532, Q15323, Q2M2I5, Q7Z3Y7, Q92764	ecoli_3-ecoli_1	0.11088049000300669	0.15911376853380266	0.5062647751048753
O76013, O76014, O76015, P02533, P05783, P08727, P08779, P13645, P13646, P19012, Q04695, Q14525, Q14532, Q15323, Q2M2I5, Q7Z3Y7, Q92764	ecoli_7-ecoli_1	-0.133472787055013	0.10113802974615085	1
O76013, O76014, O76015, P02533, P05783, P08727, P08779, P13645, P13646, P19012, Q04695, Q14525, Q14532, Q15323, Q2M2I5, Q7Z3Y7, Q92764	ecoli_3-ecoli_2	0.19840587645912977	0.028149868892233847	0.13996827151743355
O76013, O76014, O76015, P02533, P05783, P08727, P08779, P13645, P13646, P19012, Q04695, Q14525, Q14532, Q15323, Q2M2I5, Q7Z3Y7, Q92764	ecoli_7-ecoli_2	-0.045947400598889944	0.5302456972990185	1
O76013, O76014, O76015, P02533, P05783, P08727, P08779, P13645, P13646, P19012, Q04695, Q14525, Q14532, Q15323, Q2M2I5, Q7Z3Y7, Q92764	ecoli_7-ecoli_3	-0.2443532770580197	0.012146999515526023	0.14129540887231049
O76021	ecoli_2-ecoli_1	0.015916031925135597	0.6482711816824891	1
O76021	ecoli_3-ecoli_1	-0.006693694540779982	0.8470295468675741	1
O76021	ecoli_7-ecoli_1	0.004007559898298791	0.9079810985471182	1
O76021	ecoli_3-ecoli_2	-0.02260972646591558	0.5197799385397754	1
O76021	ecoli_7-ecoli_2	-0.011908472026836805	0.7321161963902224	1
O76021	ecoli_7-ecoli_3	0.010701254439078774	0.7582092234000379	1
O76031	ecoli_2-ecoli_1	-8.149484933162816e-19	0.9999999995292914	1
O76031	ecoli_3-ecoli_1	-8.55796068010302e-18	0.99999999505698145	1
O76031	ecoli_7-ecoli_1	1.2402580437636052e-18	0.9999999992836356	1
O76031	ecoli_3-ecoli_2	-7.743012186786739e-18	0.99999999552769	1
O76031	ecoli_7-ecoli_2	2.0552065370798868e-18	0.999999998812927	1
O76031	ecoli_7-ecoli_3	9.798218723866626e-18	0.999999994340617	1
O76071	ecoli_2-ecoli_1	0	1	1
O76071	ecoli_3-ecoli_1	0	1	1
O76071	ecoli_7-ecoli_1	0	1	1
O76071	ecoli_3-ecoli_2	0	1	1
O76071	ecoli_7-ecoli_2	0	1	1
O76071	ecoli_7-ecoli_3	0	1	1
O76094	ecoli_2-ecoli_1	0.033024159066999716	0.6715448484011108	1
O76094	ecoli_3-ecoli_1	-0.09395185282120988	0.24818522073645222	0.6870108659444787
O76094	ecoli_7-ecoli_1	-0.001211154347101024	0.9875091254977402	1
O76094	ecoli_3-ecoli_2	-0.12697601188820962	0.13225825253910867	0.40988285022017706
O76094	ecoli_7-ecoli_2	-0.03423531341410074	0.6603989002398214	1
O76094	ecoli_7-ecoli_3	0.09274069847410886	0.2537696290923995	0.8238797068871103
O76095	ecoli_2-ecoli_1	-8.851166576191146e-18	0.9999999983404024	1
O76095	ecoli_3-ecoli_1	-6.571055293951505e-17	0.9999999876792434	1
O76095	ecoli_7-ecoli_1	3.915742630384423e-17	0.9999999926579659	1
O76095	ecoli_3-ecoli_2	-5.685938636332391e-17	0.9999999893388409	1
O76095	ecoli_7-ecoli_2	4.800859288003538e-17	0.9999999909983684	1
O76095	ecoli_7-ecoli_3	1.0486797924335929e-16	0.9999999803372093	1
O94760	ecoli_2-ecoli_1	0	1	1
O94760	ecoli_3-ecoli_1	0	1	1
O94760	ecoli_7-ecoli_1	0	1	1
O94760	ecoli_3-ecoli_2	0	1	1
O94760	ecoli_7-ecoli_2	0	1	1
O94760	ecoli_7-ecoli_3	0	1	1
O94769	ecoli_2-ecoli_1	0	1	1
O94769	ecoli_3-ecoli_1	0	1	1
O94769	ecoli_7-ecoli_1	0	1	1
O94769	ecoli_3-ecoli_2	0	1	1
O94769	ecoli_7-ecoli_2	0	1	1
O94769	ecoli_7-ecoli_3	0	1	1
O94776	ecoli_2-ecoli_1	-0.0063243246554973605	0.9147196505489454	1
O94776	ecoli_3-ecoli_1	-0.08966249632643876	0.16250918846002832	0.5138866015901037
O94776	ecoli_7-ecoli_1	-0.04777287110361494	0.4305108415896262	1
O94776	ecoli_3-ecoli_2	-0.0833381716709414	0.18971801617054815	0.5308786461237075
O94776	ecoli_7-ecoli_2	-0.04144854644811758	0.49128240358748987	1
O94776	ecoli_7-ecoli_3	0.04188962522282382	0.4868627411643124	1
O94782	ecoli_2-ecoli_1	-0.04553627727497453	0.6770499830038866	1
O94782	ecoli_3-ecoli_1	7.334893569550527e-4	0.9946105412423171	1
O94782	ecoli_7-ecoli_1	-0.21134877314673511	0.08464789897535495	1
O94782	ecoli_3-ecoli_2	0.04626976663192958	0.6722164151158541	1
O94782	ecoli_7-ecoli_2	-0.1658124958717606	0.15865769164140442	0.8408250676932808
O94782	ecoli_7-ecoli_3	-0.21208226250369017	0.08378897717270727	0.42712926462923223
O94788	ecoli_2-ecoli_1	1.7656518759992807e-17	0.999999990368295	1
O94788	ecoli_3-ecoli_1	8.132304191672243e-18	0.9999999955637939	1
O94788	ecoli_7-ecoli_1	8.596289478326984e-18	0.9999999953106881	1
O94788	ecoli_3-ecoli_2	-9.524214568320562e-18	0.9999999948045011	1
O94788	ecoli_7-ecoli_2	-9.060229281665822e-18	0.999999995057607	1
O94788	ecoli_7-ecoli_3	4.639852866547405e-19	0.999999999746894	1
O94805, O96019	ecoli_2-ecoli_1	-0.13858247415445518	0.6042029782985825	1
O94805, O96019	ecoli_3-ecoli_1	0.9976579569845414	0.007664473773121904	0.06574613334858435
O94805, O96019	ecoli_7-ecoli_1	0.11977106521507988	0.6531801836492308	1
O94805, O96019	ecoli_3-ecoli_2	1.1362404311389966	0.004184171953925183	0.03687776836694825
O94805, O96019	ecoli_7-ecoli_2	0.2583535393695351	0.3473185815776447	1
O94805, O96019	ecoli_7-ecoli_3	-0.8778868917694616	0.013414747469095895	0.14908964390158558
O94808, Q06210	ecoli_2-ecoli_1	0.047205292721450826	0.7209872920213504	1
O94808, Q06210	ecoli_3-ecoli_1	-0.16442145602423394	0.2366608265291	0.6628276990359053
O94808, Q06210	ecoli_7-ecoli_1	-0.159164537756803	0.25048178593426423	1
O94808, Q06210	ecoli_3-ecoli_2	-0.21162674874568477	0.1398913921548275	0.4265710053701638
O94808, Q06210	ecoli_7-ecoli_2	-0.20636983047825386	0.14849420661648735	0.8165899620054959
O94808, Q06210	ecoli_7-ecoli_3	0.005256918267430924	0.9681203989024165	1
O94822	ecoli_2-ecoli_1	0	1	1
O94822	ecoli_3-ecoli_1	0	1	1
O94822	ecoli_7-ecoli_1	0	1	1
O94822	ecoli_3-ecoli_2	0	1	1
O94822	ecoli_7-ecoli_2	0	1	1
O94822	ecoli_7-ecoli_3	0	1	1
O94826	ecoli_2-ecoli_1	3.8161701401970025e-21	0.9999999999781075	1
O94826	ecoli_3-ecoli_1	-8.8146333218768e-22	0.9999999999949433	1
O94826	ecoli_7-ecoli_1	1.2035407444348095e-22	0.9999999999993096	1
O94826	ecoli_3-ecoli_2	-4.697633472384682e-21	0.9999999999730508	1
O94826	ecoli_7-ecoli_2	-3.695816065753521e-21	0.999999999978798	1
O94826	ecoli_7-ecoli_3	1.0018174066311612e-21	0.9999999999942528	1
O94832	ecoli_2-ecoli_1	1.3763557904189064e-23	0.9999999999999771	1
O94832	ecoli_3-ecoli_1	6.079237367995438e-23	0.9999999999998992	1
O94832	ecoli_7-ecoli_1	-4.349888620386548e-25	0.9999999999999993	1
O94832	ecoli_3-ecoli_2	4.702881577576532e-23	0.9999999999999221	1
O94832	ecoli_7-ecoli_2	-1.419854676622772e-23	0.9999999999999765	1
O94832	ecoli_7-ecoli_3	-6.122736254199304e-23	0.9999999999998985	1
O94842	ecoli_2-ecoli_1	1.5157849998586888e-15	0.9999999400798341	1
O94842	ecoli_3-ecoli_1	-2.6442912761569947e-15	0.9999998954690988	1
O94842	ecoli_7-ecoli_1	1.999042359413352e-15	0.9999999209762929	1
O94842	ecoli_3-ecoli_2	-4.160076276015683e-15	0.999999835548933	1
O94842	ecoli_7-ecoli_2	4.832573595546631e-16	0.9999999808964588	1
O94842	ecoli_7-ecoli_3	4.643333635570346e-15	0.9999998164453918	1
O94874	ecoli_2-ecoli_1	9.39234222752497e-21	0.9999999999516689	1
O94874	ecoli_3-ecoli_1	6.295468831022204e-20	0.9999999996760472	1
O94874	ecoli_7-ecoli_1	4.061912883865862e-20	0.9999999997909818	1
O94874	ecoli_3-ecoli_2	5.356234608269706e-20	0.9999999997243785	1
O94874	ecoli_7-ecoli_2	3.1226786611133654e-20	0.999999999839313	1
O94874	ecoli_7-ecoli_3	-2.233555947156341e-20	0.9999999998850655	1
O94875	ecoli_2-ecoli_1	-0.3969990608184223	0.21297833055178167	1
O94875	ecoli_3-ecoli_1	1.039561184579159	0.01085752111162766	0.08001595559222134
O94875	ecoli_7-ecoli_1	0.23213012314163264	0.44619881450878723	1
O94875	ecoli_3-ecoli_2	1.4365602453975814	0.0024064313974501515	0.025853267771167098
O94875	ecoli_7-ecoli_2	0.629129183960055	0.06953814240061326	0.5853189690784918
O94875	ecoli_7-ecoli_3	-0.8074310614375264	0.030004662115628276	0.22872823921760774
O94888	ecoli_2-ecoli_1	0.0018804335995067575	0.9526616135464703	1
O94888	ecoli_3-ecoli_1	-8.136647037274118e-4	0.979505064914755	1
O94888	ecoli_7-ecoli_1	-0.003753058382688495	0.9057154408069008	1
O94888	ecoli_3-ecoli_2	-0.0026940983032341694	0.932227887791607	1
O94888	ecoli_7-ecoli_2	-0.005633491982195253	0.8589634474582546	1
O94888	ecoli_7-ecoli_3	-0.0029393936789610833	0.9260773718624662	1
O94898	ecoli_2-ecoli_1	-0.07197973542818242	0.8687611291438528	1
O94898	ecoli_3-ecoli_1	1.3951514431074017	0.014886348316788981	0.10129041859253687
O94898	ecoli_7-ecoli_1	0.4708538797019188	0.3016465751957717	1
O94898	ecoli_3-ecoli_2	1.4671311785355843	0.011991467720475284	0.07819763520775731
O94898	ecoli_7-ecoli_2	0.5428336151301012	0.24023535854697298	1
O94898	ecoli_7-ecoli_3	-0.924297563405483	0.0675468572881674	0.3744264064492242
O94901	ecoli_2-ecoli_1	0.9626531722925719	1.366399806861208e-4	0.13094587144243877
O94901	ecoli_3-ecoli_1	0.28858948253176797	0.03712649350333744	0.18898629129092287
O94901	ecoli_7-ecoli_1	0.30126595885112095	0.031869715756164346	0.8610582841349222
O94901	ecoli_3-ecoli_2	-0.6740636897608039	8.878740269968696e-4	0.01487656888137165
O94901	ecoli_7-ecoli_2	-0.6613872134414509	9.777234256397756e-4	0.1685068719343013
O94901	ecoli_7-ecoli_3	0.012676476319352967	0.9094928241525124	1
O94905	ecoli_2-ecoli_1	0.05778761571645379	0.2956085985041783	1
O94905	ecoli_3-ecoli_1	0.0561745046510944	0.30822377424334835	0.7902089215021005
O94905	ecoli_7-ecoli_1	0.02556343702816659	0.6321352075984115	1
O94905	ecoli_3-ecoli_2	-0.0016131110653593954	0.9756857528943077	1
O94905	ecoli_7-ecoli_2	-0.032224178688287204	0.5482596919325389	1
O94905	ecoli_7-ecoli_3	-0.030611067622927812	0.5679438135869238	1
O94906	ecoli_2-ecoli_1	0	1	1
O94906	ecoli_3-ecoli_1	0	1	1
O94906	ecoli_7-ecoli_1	0	1	1
O94906	ecoli_3-ecoli_2	0	1	1
O94906	ecoli_7-ecoli_2	0	1	1
O94906	ecoli_7-ecoli_3	0	1	1
O94910	ecoli_2-ecoli_1	-0.07214791165915525	0.4839725111316583	1
O94910	ecoli_3-ecoli_1	-0.2452974009870848	0.041830350814781335	0.20343524192351356
O94910	ecoli_7-ecoli_1	-0.0796894169421538	0.44139539732347666	1
O94910	ecoli_3-ecoli_2	-0.17314948932792956	0.1210818682209758	0.38809748007013795
O94910	ecoli_7-ecoli_2	-0.007541505282998549	0.9405177858007816	1
O94910	ecoli_7-ecoli_3	0.165607984044931	0.13525443915050342	0.5597165269914841
O94913	ecoli_2-ecoli_1	-2.1703917525566025e-18	0.9999999990865108	1
O94913	ecoli_3-ecoli_1	8.438231904667381e-18	0.9999999964484597	1
O94913	ecoli_7-ecoli_1	2.1470656217047115e-18	0.9999999990963284	1
O94913	ecoli_3-ecoli_2	1.0608623657223984e-17	0.9999999955349705	1
O94913	ecoli_7-ecoli_2	4.3174573742613136e-18	0.9999999981828392	1
O94913	ecoli_7-ecoli_3	-6.29116628296267e-18	0.9999999973521313	1
O94925	ecoli_2-ecoli_1	3.2887855028439047e-15	0.999999855107166	1
O94925	ecoli_3-ecoli_1	3.8526884189958363e-16	0.99999998302635	1
O94925	ecoli_7-ecoli_1	8.286466749907209e-16	0.999999963492613	1
O94925	ecoli_3-ecoli_2	-2.903516660944321e-15	0.9999998720808161	1
O94925	ecoli_7-ecoli_2	-2.460138827853184e-15	0.9999998916145529	1
O94925	ecoli_7-ecoli_3	4.4337783309113727e-16	0.9999999804662631	1
O94973	ecoli_2-ecoli_1	0.030785376951383697	0.8387011147435327	1
O94973	ecoli_3-ecoli_1	0.5231669776103587	0.0110998817219831	0.08132658438132716
O94973	ecoli_7-ecoli_1	-0.09337767920211455	0.5428972443414752	1
O94973	ecoli_3-ecoli_2	0.492381600658975	0.01438517686708708	0.0887680335599864
O94973	ecoli_7-ecoli_2	-0.12416305615349825	0.42410533268415596	1
O94973	ecoli_7-ecoli_3	-0.6165446568124733	0.005274779871131809	0.1046886698529062
O94979	ecoli_2-ecoli_1	4.2368703904306466e-17	0.9999999930747019	1
O94979	ecoli_3-ecoli_1	3.644400839219095e-17	0.9999999940431121	1
O94979	ecoli_7-ecoli_1	2.629709821781012e-17	0.9999999957016565	1
O94979	ecoli_3-ecoli_2	-5.924695512115516e-18	0.9999999990315899	1
O94979	ecoli_7-ecoli_2	-1.6071605686496347e-17	0.9999999973730455	1
O94979	ecoli_7-ecoli_3	-1.0146910174380833e-17	0.9999999983414556	1
O94986	ecoli_2-ecoli_1	0.2409156460913338	0.3024954941684966	1
O94986	ecoli_3-ecoli_1	0.46557857979929207	0.06960711544883115	0.28080156847824933
O94986	ecoli_7-ecoli_1	0.00924668626207431	0.9670500240238651	1
O94986	ecoli_3-ecoli_2	0.22466293370795826	0.33373881118365906	0.79486968320191
O94986	ecoli_7-ecoli_2	-0.2316689598292595	0.31996551057134254	1
O94986	ecoli_7-ecoli_3	-0.45633189353721776	0.07406273320898488	0.39927023740015033
O95059	ecoli_2-ecoli_1	0.1178955959727251	0.2080246259571946	1
O95059	ecoli_3-ecoli_1	0.0338033791386117	0.703601746890382	1
O95059	ecoli_7-ecoli_1	0.07781709929869399	0.39124546466231147	1
O95059	ecoli_3-ecoli_2	-0.0840922168341134	0.35622170129832237	0.8320506891639646
O95059	ecoli_7-ecoli_2	-0.040078496674031114	0.6525996446977831	1
O95059	ecoli_7-ecoli_3	0.04401372016008228	0.6215713571131583	1
O95084, Q01082, Q8TCG5, Q9BXX2	ecoli_2-ecoli_1	0.08133065361573494	0.5607054624518211	1
O95084, Q01082, Q8TCG5, Q9BXX2	ecoli_3-ecoli_1	-0.32762390118300283	0.04664558149724076	0.21652048388574283
O95084, Q01082, Q8TCG5, Q9BXX2	ecoli_7-ecoli_1	0.008622820212261843	0.95010352423234945	1
O95084, Q01082, Q8TCG5, Q9BXX2	ecoli_3-ecoli_2	-0.40895455479873777	0.020373809467017435	0.11240722464561344
O95084, Q01082, Q8TCG5, Q9BXX2	ecoli_7-ecoli_2	-0.07270783340347309	0.6019459637343065	1
O95084, Q01082, Q8TCG5, Q9BXX2	ecoli_7-ecoli_3	0.3362467213952647	0.04263654490558841	0.27906426621879293
O95104	ecoli_2-ecoli_1	0.0062590291067594435	0.8942191139317981	1
O95104	ecoli_3-ecoli_1	-0.019984171284059247	0.672753846576968	1
O95104	ecoli_7-ecoli_1	-0.008288269837365364	0.8602922190158564	1
O95104	ecoli_3-ecoli_2	-0.02624320039081869	0.5806675718228789	1
O95104	ecoli_7-ecoli_2	-0.014547298944124806	0.7578676529861624	1
O95104	ecoli_7-ecoli_3	0.011695901446693881	0.8040405964855525	1
O95163	ecoli_2-ecoli_1	-0.1448686762377968	0.08126983908510753	1
O95163	ecoli_3-ecoli_1	-0.28049438666838505	0.006932398569178423	0.06229433904648508
O95163	ecoli_7-ecoli_1	-0.2596670629843364	0.009751624662472617	0.629749289334498
O95163	ecoli_3-ecoli_2	-0.13562571043058824	0.09765778522746439	0.33422985318490483
O95163	ecoli_7-ecoli_2	-0.11479838674653955	0.14780596403242682	0.8165899620054959
O95163	ecoli_7-ecoli_3	0.020827323684048674	0.7727155676145966	1
O95168	ecoli_2-ecoli_1	0	1	1
O95168	ecoli_3-ecoli_1	0	1	1
O95168	ecoli_7-ecoli_1	0	1	1
O95168	ecoli_3-ecoli_2	0	1	1
O95168	ecoli_7-ecoli_2	0	1	1
O95168	ecoli_7-ecoli_3	0	1	1
O95169	ecoli_2-ecoli_1	-4.107820496448745e-14	0.99999950318116	1
O95169	ecoli_3-ecoli_1	-4.693048179925166e-14	0.9999994324010131	1
O95169	ecoli_7-ecoli_1	-1.898874555541545e-14	0.9999997703413148	1
O95169	ecoli_3-ecoli_2	-5.852276834764209e-15	0.9999999292198529	1
O95169	ecoli_7-ecoli_2	2.2089459409071995e-14	0.9999997328398451	1
